2025-02-20 19:24:05,604 - src.utils.logger - ERROR - Error loading knowledge graph: leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers (<string>, line 1)
2025-02-20 19:24:05,604 - src.utils.logger - ERROR - Error setting up training environment: leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers (<string>, line 1)
2025-02-20 19:24:05,605 - src.utils.logger - ERROR - Training error: leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers (<string>, line 1)
2025-02-20 19:24:56,072 - src.utils.logger - ERROR - Error setting up training environment: Couldn't connect to localhost:7687 (resolved to ('127.0.0.1:7687', '[::1]:7687')):
Failed to establish connection to ResolvedIPv4Address(('127.0.0.1', 7687)) (reason [Errno 111] Connection refused)
2025-02-20 20:05:09,767 - src.utils.logger - INFO - Average loss over last 10 episodes: 5.1420
2025-02-20 20:05:09,768 - src.utils.logger - INFO - Current epsilon value: 0.0100
2025-02-20 20:05:09,769 - src.utils.logger - INFO - Reward stability (std): 27.6486
2025-02-20 20:05:09,770 - src.utils.logger - INFO - Loss stability (std): 2.1835
2025-02-20 20:05:12,928 - src.utils.logger - INFO - Episode 41/100 - Reward: -88.44 - Avg Loss: 2.8982 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:05:12,929 - src.utils.logger - INFO - Updated target network at episode 41
2025-02-20 20:05:16,353 - src.utils.logger - INFO - Episode 42/100 - Reward: -54.49 - Avg Loss: 2.6116 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:05:19,751 - src.utils.logger - INFO - Episode 43/100 - Reward: -70.08 - Avg Loss: 2.5762 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:05:22,851 - src.utils.logger - INFO - Episode 44/100 - Reward: -70.77 - Avg Loss: 2.8714 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:05:26,349 - src.utils.logger - INFO - Episode 45/100 - Reward: -24.95 - Avg Loss: 3.7814 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:05:30,252 - src.utils.logger - INFO - Episode 46/100 - Reward: -63.97 - Avg Loss: 2.8449 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:05:33,281 - src.utils.logger - INFO - Episode 47/100 - Reward: -141.87 - Avg Loss: 3.7657 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:05:36,319 - src.utils.logger - INFO - Episode 48/100 - Reward: -73.78 - Avg Loss: 2.9411 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:05:39,777 - src.utils.logger - INFO - Episode 49/100 - Reward: -63.59 - Avg Loss: 2.5480 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:05:43,072 - src.utils.logger - INFO - Episode 50/100 - Reward: -54.78 - Avg Loss: 3.0581 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:05:43,072 - src.utils.logger - INFO - Action distribution after 50 episodes: {0: 0.36834, 1: 0.34284, 2: 0.21148, 3: 0.07734}
2025-02-20 20:05:43,072 - src.utils.logger - INFO - Average reward over last 10 episodes: -70.67
2025-02-20 20:05:43,072 - src.utils.logger - INFO - Average loss over last 10 episodes: 2.9896
2025-02-20 20:05:43,073 - src.utils.logger - INFO - Current epsilon value: 0.0100
2025-02-20 20:05:43,073 - src.utils.logger - INFO - Reward stability (std): 28.1489
2025-02-20 20:05:43,073 - src.utils.logger - INFO - Loss stability (std): 1.3297
2025-02-20 20:05:43,077 - src.utils.logger - INFO - Saved model checkpoint to checkpoints/model_episode_50.pth
2025-02-20 20:05:46,173 - src.utils.logger - INFO - Episode 51/100 - Reward: -84.33 - Avg Loss: 2.8427 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:05:46,173 - src.utils.logger - INFO - Updated target network at episode 51
2025-02-20 20:05:49,267 - src.utils.logger - INFO - Episode 52/100 - Reward: 117.21 - Avg Loss: 5.3895 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:05:52,422 - src.utils.logger - INFO - Episode 53/100 - Reward: -129.44 - Avg Loss: 5.3608 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:05:55,557 - src.utils.logger - INFO - Episode 54/100 - Reward: -62.14 - Avg Loss: 5.2968 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:05:58,661 - src.utils.logger - INFO - Episode 55/100 - Reward: -105.47 - Avg Loss: 3.4613 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:01,827 - src.utils.logger - INFO - Episode 56/100 - Reward: -70.68 - Avg Loss: 5.1112 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:05,052 - src.utils.logger - INFO - Episode 57/100 - Reward: -69.41 - Avg Loss: 3.5133 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:08,700 - src.utils.logger - INFO - Episode 58/100 - Reward: -112.31 - Avg Loss: 6.4446 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:11,944 - src.utils.logger - INFO - Episode 59/100 - Reward: -64.65 - Avg Loss: 4.2850 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:14,960 - src.utils.logger - INFO - Episode 60/100 - Reward: -76.54 - Avg Loss: 5.6365 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:14,960 - src.utils.logger - INFO - Action distribution after 60 episodes: {0: 0.3635, 1: 0.35223333333333334, 2: 0.20126666666666668, 3: 0.083}
2025-02-20 20:06:14,960 - src.utils.logger - INFO - Average reward over last 10 episodes: -65.78
2025-02-20 20:06:14,961 - src.utils.logger - INFO - Average loss over last 10 episodes: 4.7342
2025-02-20 20:06:14,961 - src.utils.logger - INFO - Current epsilon value: 0.0100
2025-02-20 20:06:14,961 - src.utils.logger - INFO - Reward stability (std): 50.0015
2025-02-20 20:06:14,961 - src.utils.logger - INFO - Loss stability (std): 1.2024
2025-02-20 20:06:18,068 - src.utils.logger - INFO - Episode 61/100 - Reward: -53.85 - Avg Loss: 4.8140 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:18,069 - src.utils.logger - INFO - Updated target network at episode 61
2025-02-20 20:06:21,252 - src.utils.logger - INFO - Episode 62/100 - Reward: -59.24 - Avg Loss: 4.7285 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:24,595 - src.utils.logger - INFO - Episode 63/100 - Reward: -76.76 - Avg Loss: 4.3115 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:27,842 - src.utils.logger - INFO - Episode 64/100 - Reward: -52.79 - Avg Loss: 4.3853 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:31,121 - src.utils.logger - INFO - Episode 65/100 - Reward: -74.68 - Avg Loss: 4.7210 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:34,395 - src.utils.logger - INFO - Episode 66/100 - Reward: -58.25 - Avg Loss: 4.5969 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:37,644 - src.utils.logger - INFO - Episode 67/100 - Reward: -85.13 - Avg Loss: 5.5976 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:40,901 - src.utils.logger - INFO - Episode 68/100 - Reward: -58.50 - Avg Loss: 5.5961 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:44,183 - src.utils.logger - INFO - Episode 69/100 - Reward: -89.62 - Avg Loss: 8.0375 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:47,367 - src.utils.logger - INFO - Episode 70/100 - Reward: -76.18 - Avg Loss: 6.6711 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:47,367 - src.utils.logger - INFO - Action distribution after 70 episodes: {0: 0.38435714285714284, 1: 0.34868571428571427, 2: 0.1863857142857143, 3: 0.08057142857142857}
2025-02-20 20:06:47,367 - src.utils.logger - INFO - Average reward over last 10 episodes: -68.50
2025-02-20 20:06:47,367 - src.utils.logger - INFO - Average loss over last 10 episodes: 5.3459
2025-02-20 20:06:47,367 - src.utils.logger - INFO - Current epsilon value: 0.0100
2025-02-20 20:06:47,367 - src.utils.logger - INFO - Reward stability (std): 46.6185
2025-02-20 20:06:47,367 - src.utils.logger - INFO - Loss stability (std): 1.1515
2025-02-20 20:06:50,483 - src.utils.logger - INFO - Episode 71/100 - Reward: -83.66 - Avg Loss: 5.4791 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:50,484 - src.utils.logger - INFO - Updated target network at episode 71
2025-02-20 20:06:53,824 - src.utils.logger - INFO - Episode 72/100 - Reward: -76.89 - Avg Loss: 6.6885 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:06:57,076 - src.utils.logger - INFO - Episode 73/100 - Reward: -186.05 - Avg Loss: 4.1121 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:00,444 - src.utils.logger - INFO - Episode 74/100 - Reward: -53.37 - Avg Loss: 7.1608 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:03,736 - src.utils.logger - INFO - Episode 75/100 - Reward: -51.35 - Avg Loss: 4.8814 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:07,033 - src.utils.logger - INFO - Episode 76/100 - Reward: -77.61 - Avg Loss: 3.3619 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:11,086 - src.utils.logger - INFO - Episode 77/100 - Reward: -81.72 - Avg Loss: 3.8088 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:14,374 - src.utils.logger - INFO - Episode 78/100 - Reward: -73.69 - Avg Loss: 2.3741 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:17,645 - src.utils.logger - INFO - Episode 79/100 - Reward: -56.64 - Avg Loss: 3.1716 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:21,208 - src.utils.logger - INFO - Episode 80/100 - Reward: -81.75 - Avg Loss: 1.7475 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:21,208 - src.utils.logger - INFO - Action distribution after 80 episodes: {0: 0.38805, 1: 0.3449, 2: 0.1815625, 3: 0.0854875}
2025-02-20 20:07:21,209 - src.utils.logger - INFO - Average reward over last 10 episodes: -82.28
2025-02-20 20:07:21,209 - src.utils.logger - INFO - Average loss over last 10 episodes: 4.2786
2025-02-20 20:07:21,209 - src.utils.logger - INFO - Current epsilon value: 0.0100
2025-02-20 20:07:21,209 - src.utils.logger - INFO - Reward stability (std): 28.2257
2025-02-20 20:07:21,209 - src.utils.logger - INFO - Loss stability (std): 1.5280
2025-02-20 20:07:24,541 - src.utils.logger - INFO - Episode 81/100 - Reward: -67.66 - Avg Loss: 5.9234 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:24,541 - src.utils.logger - INFO - Updated target network at episode 81
2025-02-20 20:07:28,247 - src.utils.logger - INFO - Episode 82/100 - Reward: -75.23 - Avg Loss: 3.4674 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:31,639 - src.utils.logger - INFO - Episode 83/100 - Reward: -65.99 - Avg Loss: 5.2689 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:35,037 - src.utils.logger - INFO - Episode 84/100 - Reward: -79.96 - Avg Loss: 5.9477 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:38,340 - src.utils.logger - INFO - Episode 85/100 - Reward: -68.77 - Avg Loss: 5.1633 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:41,577 - src.utils.logger - INFO - Episode 86/100 - Reward: -82.44 - Avg Loss: 5.6740 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:44,951 - src.utils.logger - INFO - Episode 87/100 - Reward: -61.62 - Avg Loss: 6.2420 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:48,304 - src.utils.logger - INFO - Episode 88/100 - Reward: -26.11 - Avg Loss: 5.5938 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:51,753 - src.utils.logger - INFO - Episode 89/100 - Reward: -75.23 - Avg Loss: 6.1444 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:55,553 - src.utils.logger - INFO - Episode 90/100 - Reward: -61.31 - Avg Loss: 5.2442 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:55,553 - src.utils.logger - INFO - Action distribution after 90 episodes: {0: 0.3974666666666667, 1: 0.34425555555555554, 2: 0.17578888888888888, 3: 0.08248888888888889}
2025-02-20 20:07:55,553 - src.utils.logger - INFO - Average reward over last 10 episodes: -66.43
2025-02-20 20:07:55,554 - src.utils.logger - INFO - Average loss over last 10 episodes: 5.4669
2025-02-20 20:07:55,554 - src.utils.logger - INFO - Current epsilon value: 0.0100
2025-02-20 20:07:55,554 - src.utils.logger - INFO - Reward stability (std): 29.0486
2025-02-20 20:07:55,554 - src.utils.logger - INFO - Loss stability (std): 1.4329
2025-02-20 20:07:58,907 - src.utils.logger - INFO - Episode 91/100 - Reward: -59.43 - Avg Loss: 3.2122 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:07:58,908 - src.utils.logger - INFO - Updated target network at episode 91
2025-02-20 20:08:02,157 - src.utils.logger - INFO - Episode 92/100 - Reward: -38.23 - Avg Loss: 2.9916 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:08:05,200 - src.utils.logger - INFO - Episode 93/100 - Reward: -63.30 - Avg Loss: 2.5861 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:08:09,155 - src.utils.logger - INFO - Episode 94/100 - Reward: -74.25 - Avg Loss: 2.3330 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:08:12,684 - src.utils.logger - INFO - Episode 95/100 - Reward: -125.66 - Avg Loss: 0.6771 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:08:16,107 - src.utils.logger - INFO - Episode 96/100 - Reward: -63.02 - Avg Loss: 0.2789 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:08:19,535 - src.utils.logger - INFO - Episode 97/100 - Reward: -49.77 - Avg Loss: 0.2469 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:08:24,416 - src.utils.logger - INFO - Starting main training process...
2025-02-20 20:08:24,416 - src.utils.logger - INFO - Starting training environment setup...
2025-02-20 20:08:24,416 - src.utils.logger - INFO - Loading data from CSV: attached_assets/export300.csv
2025-02-20 20:08:24,446 - src.utils.logger - INFO - Retrieved 2 threat patterns and 298 attack techniques
2025-02-20 20:08:24,446 - src.utils.logger - INFO - Processing CVE data...
2025-02-20 20:08:24,451 - src.utils.logger - INFO - Processing attack data...
2025-02-20 20:08:24,461 - src.utils.logger - INFO - Creating feature vector...
2025-02-20 20:08:24,466 - src.utils.logger - INFO - Feature vector dimension: 8
2025-02-20 20:08:24,466 - src.utils.logger - INFO - Initializing environment...
2025-02-20 20:08:24,466 - src.utils.logger - INFO - Initializing RL agent...
2025-02-20 20:08:25,268 - src.utils.logger - INFO - Training environment setup completed successfully
2025-02-20 20:08:25,268 - src.utils.logger - INFO - Beginning training loop with 100 episodes...
2025-02-20 20:08:28,626 - src.utils.logger - INFO - Episode 1/100 - Reward: -89.52 - Avg Loss: 0.3034 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:08:28,627 - src.utils.logger - INFO - Updated target network at episode 1
2025-02-20 20:08:32,012 - src.utils.logger - INFO - Episode 2/100 - Reward: -94.77 - Avg Loss: 0.3055 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:08:35,143 - src.utils.logger - INFO - Episode 3/100 - Reward: -98.79 - Avg Loss: 0.2530 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:08:38,210 - src.utils.logger - INFO - Episode 4/100 - Reward: -65.80 - Avg Loss: 0.1854 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:08:41,313 - src.utils.logger - INFO - Episode 5/100 - Reward: -143.97 - Avg Loss: 0.2506 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:08:44,386 - src.utils.logger - INFO - Episode 6/100 - Reward: -55.03 - Avg Loss: 0.5180 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:08:47,404 - src.utils.logger - INFO - Episode 7/100 - Reward: -88.22 - Avg Loss: 0.7819 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:08:50,502 - src.utils.logger - INFO - Episode 8/100 - Reward: -73.67 - Avg Loss: 0.4103 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:08:53,674 - src.utils.logger - INFO - Episode 9/100 - Reward: -67.18 - Avg Loss: 0.5127 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:08:58,369 - src.utils.logger - INFO - Starting main training process...
2025-02-20 20:08:58,369 - src.utils.logger - INFO - Starting training environment setup...
2025-02-20 20:08:58,369 - src.utils.logger - INFO - Loading data from CSV: attached_assets/export300.csv
2025-02-20 20:08:58,399 - src.utils.logger - INFO - Retrieved 2 threat patterns and 298 attack techniques
2025-02-20 20:08:58,399 - src.utils.logger - INFO - Processing CVE data...
2025-02-20 20:08:58,403 - src.utils.logger - INFO - Processing attack data...
2025-02-20 20:08:58,413 - src.utils.logger - INFO - Creating feature vector...
2025-02-20 20:08:58,418 - src.utils.logger - INFO - Feature vector dimension: 8
2025-02-20 20:08:58,418 - src.utils.logger - INFO - Initializing environment...
2025-02-20 20:08:58,418 - src.utils.logger - INFO - Initializing RL agent...
2025-02-20 20:08:59,303 - src.utils.logger - INFO - Training environment setup completed successfully
2025-02-20 20:08:59,303 - src.utils.logger - INFO - Beginning training loop with 100 episodes...
2025-02-20 20:09:02,202 - src.utils.logger - INFO - Episode 1/100 - Reward: -93.60 - Avg Loss: 0.1390 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:09:02,203 - src.utils.logger - INFO - Updated target network at episode 1
2025-02-20 20:09:05,379 - src.utils.logger - INFO - Episode 2/100 - Reward: -99.46 - Avg Loss: 0.0679 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:09:08,556 - src.utils.logger - INFO - Episode 3/100 - Reward: -146.45 - Avg Loss: 0.0233 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:09:11,654 - src.utils.logger - INFO - Episode 4/100 - Reward: -56.45 - Avg Loss: 0.0166 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:09:14,870 - src.utils.logger - INFO - Episode 5/100 - Reward: -79.65 - Avg Loss: 0.1918 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:09:17,712 - src.utils.logger - INFO - Episode 6/100 - Reward: -68.19 - Avg Loss: 0.0394 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:09:20,724 - src.utils.logger - INFO - Episode 7/100 - Reward: -70.84 - Avg Loss: 0.0321 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:09:23,896 - src.utils.logger - INFO - Episode 8/100 - Reward: -67.33 - Avg Loss: 0.0313 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:09:28,341 - src.utils.logger - INFO - Episode 9/100 - Reward: -62.29 - Avg Loss: 0.2488 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:09:31,323 - src.utils.logger - INFO - Starting main training process...
2025-02-20 20:09:31,324 - src.utils.logger - INFO - Starting training environment setup...
2025-02-20 20:09:31,324 - src.utils.logger - INFO - Loading data from CSV: attached_assets/export300.csv
2025-02-20 20:09:31,352 - src.utils.logger - INFO - Retrieved 2 threat patterns and 298 attack techniques
2025-02-20 20:09:31,352 - src.utils.logger - INFO - Processing CVE data...
2025-02-20 20:09:31,356 - src.utils.logger - INFO - Processing attack data...
2025-02-20 20:09:31,369 - src.utils.logger - INFO - Creating feature vector...
2025-02-20 20:09:31,375 - src.utils.logger - INFO - Feature vector dimension: 8
2025-02-20 20:09:31,375 - src.utils.logger - INFO - Initializing environment...
2025-02-20 20:09:31,375 - src.utils.logger - INFO - Initializing RL agent...
2025-02-20 20:09:32,340 - src.utils.logger - INFO - Training environment setup completed successfully
2025-02-20 20:09:32,340 - src.utils.logger - INFO - Beginning training loop with 100 episodes...
2025-02-20 20:09:36,430 - src.utils.logger - INFO - Episode 1/100 - Reward: -86.27 - Avg Loss: 0.6962 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:09:36,431 - src.utils.logger - INFO - Updated target network at episode 1
2025-02-20 20:09:41,099 - src.utils.logger - INFO - Episode 2/100 - Reward: -83.81 - Avg Loss: 0.3506 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:09:44,539 - src.utils.logger - INFO - Episode 3/100 - Reward: 121.82 - Avg Loss: 0.3377 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:09:47,730 - src.utils.logger - INFO - Episode 4/100 - Reward: -100.09 - Avg Loss: 0.4738 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:09:52,102 - src.utils.logger - INFO - Starting main training process...
2025-02-20 20:09:52,102 - src.utils.logger - INFO - Starting training environment setup...
2025-02-20 20:09:52,102 - src.utils.logger - INFO - Loading data from CSV: attached_assets/export300.csv
2025-02-20 20:09:52,132 - src.utils.logger - INFO - Retrieved 2 threat patterns and 298 attack techniques
2025-02-20 20:09:52,132 - src.utils.logger - INFO - Processing CVE data...
2025-02-20 20:09:52,137 - src.utils.logger - INFO - Processing attack data...
2025-02-20 20:09:52,148 - src.utils.logger - INFO - Creating feature vector...
2025-02-20 20:09:52,153 - src.utils.logger - INFO - Feature vector dimension: 8
2025-02-20 20:09:52,153 - src.utils.logger - INFO - Initializing environment...
2025-02-20 20:09:52,153 - src.utils.logger - INFO - Initializing RL agent...
2025-02-20 20:09:52,974 - src.utils.logger - INFO - Training environment setup completed successfully
2025-02-20 20:09:52,975 - src.utils.logger - INFO - Beginning training loop with 100 episodes...
2025-02-20 20:09:55,858 - src.utils.logger - INFO - Episode 1/100 - Reward: -73.64 - Avg Loss: 0.1819 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:09:55,860 - src.utils.logger - INFO - Updated target network at episode 1
2025-02-20 20:10:00,119 - src.utils.logger - INFO - Episode 2/100 - Reward: -59.43 - Avg Loss: 0.1023 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:10:03,193 - src.utils.logger - INFO - Episode 3/100 - Reward: -74.44 - Avg Loss: 0.1172 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:10:08,406 - src.utils.logger - INFO - Starting main training process...
2025-02-20 20:10:08,406 - src.utils.logger - INFO - Starting training environment setup...
2025-02-20 20:10:08,406 - src.utils.logger - INFO - Loading data from CSV: attached_assets/export300.csv
2025-02-20 20:10:08,446 - src.utils.logger - INFO - Retrieved 2 threat patterns and 298 attack techniques
2025-02-20 20:10:08,446 - src.utils.logger - INFO - Processing CVE data...
2025-02-20 20:10:08,452 - src.utils.logger - INFO - Processing attack data...
2025-02-20 20:10:08,466 - src.utils.logger - INFO - Creating feature vector...
2025-02-20 20:10:08,471 - src.utils.logger - INFO - Feature vector dimension: 8
2025-02-20 20:10:08,471 - src.utils.logger - INFO - Initializing environment...
2025-02-20 20:10:08,472 - src.utils.logger - INFO - Initializing RL agent...
2025-02-20 20:10:09,310 - src.utils.logger - INFO - Training environment setup completed successfully
2025-02-20 20:10:09,311 - src.utils.logger - INFO - Beginning training loop with 100 episodes...
